N,P,K,temperature,humidity,ph,rainfall,label
91.73283334837329,27.723028043746112,49.45535065801651,25.397995363084167,91.08827888268188,6.005727990737938,43.356436888378944,watermelon
100.36199777075107,16.186670188062955,57.63156761060365,24.13881234436616,89.6107576347705,6.068457911532324,43.42502366588164,watermelon
116.47882630280758,222.76000802124548,47.3400877810215,25.89270090342938,86.44301598721174,5.975167775456005,38.335885966660186,watermelon
90.08983121835851,28.321973461248582,47.79669574579914,25.818142732320894,88.98308452519426,6.060786841350566,51.809520852612835,watermelon
121.96298567071753,5.60956406330436,59.769286777600925,27.190571840528886,82.91101087008036,5.958120033382727,39.42047734063595,watermelon
100.4830094190764,19.543974259403416,50.432288795062234,25.261668699731658,80.73497350534247,7.042177780322922,54.73202557228119,watermelon
111.58012275907495,7.069001941368024,55.1965228993276,27.34690987712142,85.98856847890033,6.904818888091724,54.07522410674668,watermelon
104.52140006486047,19.207792000866217,55.01938228070807,26.881563472446594,81.52754003200519,6.983503379120535,42.94547167864978,watermelon
86.14523546295247,16.265931154335266,46.77593972626344,26.33173232274126,80.96950353392162,6.064739348222337,48.68464901386174,watermelon
82.6835798987601,3.542037049688667,50.0046557954654,25.97940714139656,86.55877894048763,6.796884216894904,47.66990931434991,watermelon
91.82024570052074,22.077929497573827,50.32994939730778,27.10591869446931,82.46258032471228,6.518616280754795,45.55572574269949,watermelon
103.6485079780076,9.32178986315158,51.13978543732539,24.124542851975562,81.53132807681334,6.3844996172019055,56.84834088090918,watermelon
105.93907753679704,19.48512460747169,56.00065217205733,26.83620980167586,90.6784721635176,6.891393158060685,55.87930001692074,watermelon
85.14720495229092,27.519081987343686,43.68310631925686,26.6258235900756,89.97662537955853,5.974948017816932,55.75175796842397,watermelon
117.36948320863483,31.145612332345316,51.55703437022038,27.266836462883965,81.56150928717696,5.950874319454705,453.48826804827445,watermelon
106.57633258263904,5.680177118323662,44.56893817354787,26.105344215621297,84.39931115406657,6.907437332806268,45.689475881395424,watermelon
117.28015896474116,31.618265979532,48.4969834713341,27.002731766581288,83.06803431548137,6.049440057386695,36.69989839734342,watermelon
115.89290299045336,14.805248902351726,42.7426503721311,26.250244810711195,82.21487929460508,6.007724429357444,46.62513748785654,watermelon
121.10253998883141,15.029833770804403,54.042813463175214,26.1684333899471,88.95055287370364,6.005089675409458,47.19877809162718,watermelon
220.05692317756257,18.721812005456425,54.259915801926944,26.683018736619065,84.71098763376689,6.861329632121017,54.951664033850705,watermelon
103.28281246355057,15.247959443647542,50.44031968798365,24.05810047712286,80.35113624113643,6.935611989977619,51.870953351124015,watermelon
102.47096459927359,4.741570333277925,50.756379377003086,24.767933194994487,83.00295015699089,5.942818004474239,55.541331471676706,watermelon
99.92060230371041,26.786301249448382,50.014904309554154,25.452511568040322,81.96666975303944,6.323608302503758,45.34695330647139,watermelon
117.6193527004819,5.071564505897468,319.8882710869616,23.831750215934836,90.2254935112884,6.997558573430616,54.98461481230888,watermelon
85.81147143319266,22.20475242987576,57.67494763614841,25.421863022266226,87.34190861852024,6.941509290592141,50.813210168540245,watermelon
85.53648436843943,6.157787505097052,40.94371029314058,25.922952235807898,91.8866711745152,6.049474468465576,45.4989190963668,watermelon
119.34452516354553,8.449714579457343,48.03816414367744,25.463767716166004,83.24414858358276,6.878101626414073,49.30935458568983,watermelon
93.51213926815352,20.47195756373308,51.70319603506317,24.030650578662346,83.41941384184676,6.004600940474194,55.76607283675323,watermelon
95.2163462965495,13.194580205559788,46.690925094701534,26.86595486516169,82.93697977309078,6.492662052043221,52.21128685650415,watermelon
84.47113371763476,21.987157884317526,49.91175568166326,26.05079469821441,88.57446801962043,6.968298586839023,48.107793850452985,watermelon
80.85188120282088,22.33563856018624,49.25850585812327,27.480798821917,88.39914989756423,6.326475088553591,55.596667025759785,watermelon
220.05692317756257,8.917296669855329,46.98503724437167,27.14938039072134,154.2289453400507,6.977679505904883,49.24565677787528,watermelon
77.76028619145127,19.262115505817885,54.87151223196567,26.125859826247105,83.37253572486566,6.351544068355928,45.884097691898894,watermelon
93.4359563098963,12.208426354195304,48.192228866607444,24.282516075729927,83.56237855141416,5.959548202716635,56.38664243816191,watermelon
110.96790566777437,23.656180570816957,49.6034621816411,27.120739142713198,89.57528047908905,6.040969970096457,63.908586096417906,watermelon
83.9498985230779,4.773522572446188,50.87866116910903,26.811029842294722,83.01630072336657,6.001500844112172,54.64347158965504,watermelon
88.38755371387288,21.73781732072799,53.54272083377257,26.90424083470894,83.42388604524989,6.881945324038769,58.99369825760094,watermelon
82.32405577451557,22.70118208208738,44.17842869621029,25.911954377850055,83.22622849108764,6.296453507662664,57.05976719947278,watermelon
101.50766255849848,19.696969335403757,51.824014473817364,26.87420732070868,81.95302694307694,5.965880440695438,48.534307105098584,watermelon
92.77151984181319,18.772856214957045,55.872959285657174,24.856874487178636,82.66881803949944,6.005246993961541,38.614592206009945,watermelon
105.9987548760115,10.936248541207473,49.182790238605826,24.276776095931275,84.56990939835087,6.804572885194057,57.680128791404286,watermelon
110.05084071516276,7.744234233318328,52.45662188001332,26.78200269120065,88.75287613258158,6.612702961221486,42.80965566846363,watermelon
113.44225106682032,4.778077366400388,55.62952307923086,23.86729944636357,80.54457999566975,5.956734518596541,58.74591796139138,watermelon
101.08385914607199,15.66953750022668,53.17831644866642,25.888158856945683,82.83880604701751,6.978049619792524,46.38253206803477,watermelon
108.30541241076372,23.112845662001092,47.159536200800375,25.70259139242873,84.84101185821062,6.254358170525125,58.28642208401592,watermelon
111.50912220482611,31.860116729179893,52.96069640168396,23.860002117302745,83.60680789946065,6.953226870442779,51.899045679493526,watermelon
85.07735307109571,25.314970271949818,50.72150832372125,25.47245773178822,88.52729975597691,5.971670943241064,52.86321512528593,watermelon
103.02964815408279,12.973369001595064,47.170356652040304,23.66255175332962,81.22019750289958,5.9175657822731855,42.06854650273628,watermelon
109.51335661119799,32.37249275370838,49.2103104786689,23.604317460716036,86.08954714081024,6.90354133340801,42.18574952414213,watermelon
87.04793231320049,24.25200953257628,49.42638739739437,25.905163215204375,91.10321964176775,7.039310932838622,57.049287713279625,watermelon
81.68761602370384,27.236179342057,52.50011611004224,26.919340804869243,83.11720494292682,6.051145640099699,44.36802254998464,watermelon
81.58398901792806,18.2638946756849,48.09905905641326,26.100120564672444,83.93103752531376,6.760064461235717,51.05670929737185,watermelon
105.13876809631985,12.891815535361143,51.136099470139705,25.45258512020842,79.49154421829827,6.941759660179177,45.48846129927782,watermelon
118.61867213850225,21.393457286391847,47.414067771426,27.224468224311753,79.72550978305847,5.989547005989459,51.41011888060773,watermelon
88.97131478186273,7.207546893873161,54.75754691048135,24.76324356997815,83.67767465178723,6.986982438855659,49.0154198519021,watermelon
99.00539753121083,26.69472497258602,42.416262343658225,26.7791603266434,86.41886309526662,5.9169391009717485,57.980852739951125,watermelon
86.61830538457316,15.224030359669364,54.07555170029832,26.414829846396227,91.72377521864058,6.331397084902065,65.75332500968327,watermelon
220.05692317756257,222.76000802124548,49.906345638487096,24.094262844935322,81.35347123116681,6.0364473331115205,47.69457774905905,watermelon
85.8756308880155,23.022978388536824,55.914493694019626,25.42558668749125,90.87161621232501,6.966683165403551,59.73353037985386,watermelon
108.64088661963822,21.084064018955466,45.557167615644616,26.74310523461425,92.63097603512306,6.9364756197093635,49.740172206264035,watermelon
89.4470193701595,14.763086842580893,42.24816270540966,24.257634482834984,84.0051992673377,5.989186382624717,50.458582267353,watermelon
92.3152970144095,5.95178397737158,46.78002153456581,27.077188640780847,88.18155392398685,5.964644548877699,53.47475467027376,watermelon
110.07206493187363,5.5306344864562655,53.7565455141857,24.447969419543984,84.74644434601782,6.896316846421198,46.538963168663436,watermelon
100.76038423289906,6.8896622221805135,47.641346358855124,25.12002029718011,83.46856155815638,6.8899027588239825,48.25207342407163,watermelon
86.97197758623615,30.379015997898016,41.84955010223264,27.075038920586536,88.78339796260146,6.417223279776904,51.17507058984799,watermelon
88.37871186133063,21.736300243081182,43.34986319307808,27.414937887548728,80.49672737555402,5.947620971601928,453.48826804827445,watermelon
106.3970309158084,13.17909339013273,50.645672886771465,23.873845737442856,87.32243904088591,7.0693627185537915,54.96846302075827,watermelon
92.11522066692294,14.72808622405714,55.35524210445703,25.078623643955826,91.5155894990071,6.8965035725597765,55.269946753581756,watermelon
106.08661992794642,9.9544389304544,48.65237839862711,26.852687519118295,89.77726334266181,6.1614058661451265,47.076741050133094,watermelon
107.26759058586968,20.26075183709449,53.05264589183295,25.761865233677163,87.48762098207827,6.9379102822156,53.487071084850385,watermelon
85.22847319411315,8.882307523736955,47.965556322473695,24.115247729664897,88.89447870848034,6.068324901707939,56.341474865353376,watermelon
87.14676300651573,16.73449583205107,52.05563492746168,26.526078993408568,81.89682134116407,6.981008065656315,53.80529477645099,watermelon
117.78721566362174,29.177724481694643,52.33576257294858,26.19088988258903,89.68750488773327,6.150894776352572,45.249091818022364,watermelon
88.29524447594765,5.4032459218921804,46.640985744966464,24.75745567012132,80.02023771907308,6.527964543866526,54.35554064014689,watermelon
119.56050921554277,23.13285852375234,53.197782565272405,24.19768482268288,85.503107729676,6.384737001736076,48.73304298909491,watermelon
78.79262960569119,19.407414576422585,50.42336968839211,26.784062962122995,80.04891627139293,6.050179278687819,52.91198313616474,watermelon
96.93507907546548,26.06353192470984,50.50128311426387,27.193454706047586,79.95693201833723,6.677391991054417,49.26466009697105,watermelon
97.07853216468838,18.715662425153823,48.300963253932906,24.15624675463186,83.29770256194674,6.858114437655728,56.20784755500913,watermelon
87.16409332445876,2.1928239575602166,50.7228998610073,26.021911196728016,82.2935050877591,6.0112690687631165,42.07033529575629,watermelon
110.57117233981066,30.513140749245277,45.194152899931574,26.405604496082304,83.6728690423522,5.997846025416451,58.16316740479008,watermelon
83.19136117902528,24.594679541524485,53.33585137389156,26.214751316124936,80.00381992418305,5.9593173492559375,58.322330142467955,watermelon
116.41403901259355,8.76200963230919,53.64711169225857,24.414388687656782,86.89975258375233,6.968436262400546,56.22812026723096,watermelon
105.46221482927116,7.71538881738259,54.894753012163754,24.722064882381392,88.37958432282211,6.038819612276348,38.9250664837197,watermelon
94.17488414453811,24.161338096660693,48.36181343026756,27.122844480016656,84.40358044118399,6.9510223191881035,54.24443549182934,watermelon
97.44786916300603,25.202954750298552,55.25967281725797,25.74384647658408,80.94197019876557,6.927837307640354,52.27549027241035,watermelon
88.88738609070332,27.226656837355122,56.6925386815782,24.340517094885495,84.97760213575503,6.009853270944904,52.31181139066432,watermelon
81.20891869597084,28.38034971114958,55.58771778026817,24.06775418267613,91.4808095802476,6.936827159141087,48.92097632419457,watermelon
90.53744517513884,5.803494120876361,57.421879793287914,26.946586192801465,90.57323210563712,6.936516526448705,40.19509308678021,watermelon
88.86533240743994,4.699261917282191,42.17717810572432,26.337738415882328,86.328854102095,5.968002520501076,40.48071897431969,watermelon
118.93304638043877,18.945485851026362,49.961341962253364,24.474013068956808,84.40589789078497,6.902369223366324,57.97785827387705,watermelon
84.36171485683211,20.21774109398471,58.53369317654674,24.558165886756626,89.32633444070238,6.979697629664792,61.73549213086147,watermelon
110.97202002179792,22.715462776708556,51.91516908899066,24.14741587332076,87.4037228281298,6.909362354871259,54.896331462954876,watermelon
100.5711739326668,16.601814768495753,51.65110438105016,26.60097802164979,87.54674894100312,6.014373131037652,58.701783103518494,watermelon
81.38634927148844,24.195407251018544,54.86205214159144,26.4412014843854,79.80161753431399,6.044574946088482,59.53287654889294,watermelon
110.73122196923768,31.687562738822905,46.026335385233004,27.082249376254335,83.93930800891266,15.065426860116663,40.70149236321439,watermelon
107.16543370221906,9.296417510609206,46.829218420874085,27.209310329134155,85.8567659048839,6.827851439585028,49.670676549382684,watermelon
91.79734469573631,24.0552624674626,50.611998561690186,24.983358988444753,81.52027652567875,6.105756233789297,38.652343378619214,watermelon
112.27438186336828,29.24803105686272,43.32252431204075,24.208290877980097,86.28643624229524,6.954445539699374,45.92587026007663,watermelon
